Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,22,16,14,43,-1.1,0.8,52.907,-1.221,363.687,316.761
10,22,17,0,8,-2.2,1.4,7.236,-4.314,50.979,9.983
10,22,18,0,0,-1.7,1.4,0,-1.7,0,0
10,22,19,0,0,-2.2,2.8,0,-2.2,0,0
10,22,20,0,0,-2.2,3.6,0,-2.2,0,0
10,22,21,0,0,-2.2,3.6,0,-2.2,0,0
10,22,22,0,0,-2.8,2.2,0,-2.8,0,0
10,22,23,0,0,-2.8,2.2,0,-2.8,0,0
10,23,0,0,0,-2.8,2.2,0,-2.8,0,0
10,23,1,0,0,-2.8,2.2,0,-2.8,0,0
10,23,2,0,0,-2.8,3.6,0,-2.8,0,0
10,23,3,0,0,-2.8,3.9,0,-2.8,0,0
10,23,4,0,0,-2.8,3.9,0,-2.8,0,0
10,23,5,0,0,-2.8,5.3,0,-2.8,0,0
10,23,6,0,1,-2.8,0.8,0,-2.8,0,0
10,23,7,0,8,-2.8,4.4,6.975,-4.27,49.128,8.165
10,23,8,0,35,-2.2,5.3,30.659,-3.049,214.864,170.818
10,23,9,156,118,-1.7,3.6,241.275,2.275,1638.952,1563.045
10,23,10,529,118,-1.1,3.1,579.673,11.911,3792.549,3650.224
10,23,11,564,132,0,2.8,673.987,16.689,4328.609,4166.339
10,23,12,241,193,0,0.8,445.041,16.653,2861.273,2750.364
10,23,13,116,187,-0.6,2.2,323.552,7.731,2163.827,2073.756
10,23,14,11,154,0,3.1,167.204,3.15,1141.096,1077.419
10,23,15,4,92,-0.6,2.2,94.414,0.449,651.528,598.733
10,23,16,23,42,-1.7,1.4,55.895,-2.027,382.943,335.636
10,23,17,0,9,-4.4,1.4,8.141,-6.489,57.867,16.745
10,23,18,0,0,-5.6,1.4,0,-5.6,0,0
10,23,19,0,0,-7.2,2.2,0,-7.2,0,0
10,23,20,0,0,-6.1,0,0,-6.1,0,0
10,23,21,0,0,-5,3.6,0,-5,0,0
10,23,22,0,0,-3.9,1.4,0,-3.9,0,0
10,23,23,0,0,-6.7,3.9,0,-6.7,0,0
10,24,0,0,0,-6.7,3.1,0,-6.7,0,0
10,24,1,0,0,-7.8,3.1,0,-7.8,0,0
10,24,2,0,0,-8.9,3.1,0,-8.9,0,0
10,24,3,0,0,-8.9,3.1,0,-8.9,0,0
10,24,4,0,0,-9.4,3.6,0,-9.4,0,0
10,24,5,0,0,-8.3,2.8,0,-8.3,0,0
10,24,6,0,1,-7.8,2.2,0,-7.8,0,0
10,24,7,0,16,-7.8,3.1,14.311,-9.412,102.947,60.998
10,24,8,10,55,-7.2,3.9,58.67,-7.598,416.539,368.564
10,24,9,1,94,-6.7,3.9,91.619,-6.24,650.506,597.732
10,24,10,19,137,-5.6,4.4,149.986,-3.858,1053.989,992.331
10,24,11,111,191,-4.4,5.3,311.443,0.324,2150.41,2060.718
10,24,12,301,184,-2.2,3.9,502.499,8.164,3354.254,3227.226
10,24,13,426,154,-1.1,3.6,569.215,11.662,3737.254,3596.909
10,24,14,377,113,0,3.9,434.926,9.421,2871.25,2760.026
10,24,15,259,92,0.6,3.9,268.057,5.951,1773.649,1694.232
10,24,16,348,33,-1.1,3.6,184.744,2.133,1160.124,1096
10,24,17,0,13,-4.4,3.1,11.759,-5.546,83.262,41.676
10,24,18,0,0,-5,3.1,0,-5,0,0
10,24,19,0,0,-6.1,2.8,0,-6.1,0,0
10,24,20,0,0,-7.8,3.6,0,-7.8,0,0
10,24,21,0,0,-6.1,3.1,0,-6.1,0,0
10,24,22,0,0,-5,3.1,0,-5,0,0
10,24,23,0,0,-5,3.1,0,-5,0,0
10,25,0,0,0,-4.4,4.4,0,-4.4,0,0
10,25,1,0,0,-5,3.9,0,-5,0,0
10,25,2,0,0,-5.6,4.4,0,-5.6,0,0
10,25,3,0,0,-5,3.6,0,-5,0,0
10,25,4,0,0,-5.6,3.6,0,-5.6,0,0
10,25,5,0,0,-5,2.8,0,-5,0,0
10,25,6,0,1,-5,2.2,0,-5,0,0
10,25,7,0,18,-5,2.2,16.858,-6.736,119.957,77.692
10,25,8,61,61,-4.4,3.9,103.481,-3.763,712.842,658.746
10,25,9,120,117,-3.3,5.3,218.427,-0.418,1502.415,1429.979
10,25,10,241,156,-2.2,4.4,388.864,4.869,2627.015,2523.362
10,25,11,262,178,-1.7,3.9,455.179,7.773,3042.663,2925.956
10,25,12,82,190,-1.7,4.4,286.104,3.659,1948.26,1864.164
10,25,13,4,153,-1.1,3.1,155.492,1.657,1068.352,1006.363
10,25,14,5,131,-0.6,4.4,135.245,0.965,931.771,872.885
10,25,15,31,91,-0.6,3.9,118.619,0.667,814.175,757.89
10,25,16,10,36,-0.6,3.9,40.175,-1.162,276.215,230.994
10,25,17,0,7,-0.6,3.9,6.332,-2.117,44.202,3.329
10,25,18,0,0,-0.6,3.9,0,-0.6,0,0
10,25,19,0,0,-1.1,0.8,0,-1.1,0,0
10,25,20,0,0,-0.6,3.9,0,-0.6,0,0
10,25,21,0,0,-0.6,3.9,0,-0.6,0,0
10,25,22,0,0,0,3.1,0,0,0,0
10,25,23,0,0,-0.6,3.6,0,-0.6,0,0
10,26,0,0,0,-1.7,3.1,0,-1.7,0,0
10,26,1,0,0,-1.7,3.9,0,-1.7,0,0
10,26,2,0,0,-1.7,3.6,0,-1.7,0,0
10,26,3,0,0,-2.2,3.6,0,-2.2,0,0
10,26,4,0,0,-1.7,3.1,0,-1.7,0,0
10,26,5,0,0,-2.2,3.6,0,-2.2,0,0
10,26,6,0,0,-3.9,2.2,0,-3.9,0,0
10,26,7,0,21,-3.3,2.2,18.995,-4.984,134.19,91.661
10,26,8,358,43,0,2.2,230.857,4.298,1485.477,1413.466
10,26,9,506,69,3.9,3.1,428.901,13.162,2756.507,2648.875
10,26,10,324,141,7.8,3.9,432.815,16.849,2771.379,2663.284
10,26,11,584,122,12.2,4.4,679.503,25.806,4182.996,4026.278
10,26,12,453,157,13.9,5.8,615.623,24.664,3812.751,3669.699
10,26,13,281,166,13.9,5.8,448.568,21.581,2816.592,2707.086
10,26,14,273,129,13.3,3.1,365.097,21.515,2284.087,2190.587
10,26,15,398,78,12.2,3.6,338.264,19.186,2099.945,2011.667
10,26,16,344,30,10,3.6,178.701,13.264,1065.399,1003.479
10,26,17,0,10,8.3,4.4,9.045,7.285,60.67,19.498
10,26,18,0,0,6.7,3.6,0,6.7,0,0
10,26,19,0,0,5,3.9,0,5,0,0
10,26,20,0,0,3.3,3.6,0,3.3,0,0
10,26,21,0,0,3.3,3.9,0,3.3,0,0
10,26,22,0,0,2.2,3.1,0,2.2,0,0
10,26,23,0,0,1.7,2.2,0,1.7,0,0
10,27,0,0,0,0,3.1,0,0,0,0
10,27,1,0,0,-0.6,3.1,0,-0.6,0,0
10,27,2,0,0,1.1,3.9,0,1.1,0,0
10,27,3,0,0,3.9,3.9,0,3.9,0,0
10,27,4,0,0,3.9,2.8,0,3.9,0,0
10,27,5,0,0,3.9,2.2,0,3.9,0,0
10,27,6,0,0,5.6,3.9,0,5.6,0,0
10,27,7,0,9,5.6,3.9,8.141,4.098,55.358,14.283
10,27,8,1,46,6.1,3.6,44.929,5.409,303.586,257.835
10,27,9,0,87,7.8,3.1,84.201,8.155,562.653,511.712
10,27,10,6,142,8.9,3.6,148.209,10.842,978.558,918.619
10,27,11,54,186,11.1,3.6,258.712,15.761,1670.649,1593.924
10,27,12,62,190,11.7,3.1,270.734,17.183,1737.204,1658.745
10,27,13,57,174,13.3,3.9,244.903,17.804,1566.539,1492.484
10,27,14,79,127,15.6,3.1,197.031,19.299,1248.642,1182.422
10,27,15,13,86,15.6,3.9,95.16,16.616,610.716,558.776
10,27,16,0,31,15.6,5.8,31.059,15.065,201.301,157.511
10,27,17,0,5,15,6.7,4.523,13.986,29.453,0
10,27,18,0,0,13.9,6.4,0,13.9,0,0
10,27,19,0,0,13.9,5.8,0,13.9,0,0
10,27,20,0,0,12.2,4.4,0,12.2,0,0
10,27,21,0,0,7.2,0.8,0,7.2,0,0
10,27,22,0,0,10.6,7.5,0,10.6,0,0
10,27,23,0,0,10,7.5,0,10,0,0
10,28,0,0,0,9.4,5.8,0,9.4,0,0
10,28,1,0,0,7.2,6.4,0,7.2,0,0
10,28,2,0,0,6.7,5.8,0,6.7,0,0
10,28,3,0,0,6.1,5.8,0,6.1,0,0
10,28,4,0,0,5.6,3.1,0,5.6,0,0
10,28,5,0,0,5.6,0,0,5.6,0,0
10,28,6,0,0,5,2.8,0,5,0,0
10,28,7,0,8,5.6,3.1,7.236,3.912,49.247,8.282
10,28,8,49,53,6.1,2.8,81.806,6.273,539.677,489.209
10,28,9,134,111,7.2,2.8,221.041,11.134,1444.971,1373.969
10,28,10,18,139,8.3,2.2,154.397,11.215,1017.292,956.474
10,28,11,64,170,8.9,2.8,245.263,13.653,1598.6,1523.728
10,28,12,165,189,10,3.1,375.401,17.959,2399.3,2302.451
10,28,13,79,186,10,2.8,281.969,16.29,1815.721,1735.189
10,28,14,44,130,10,2.2,177.073,13.741,1152.086,1088.152
10,28,15,0,72,9.4,0.8,70.518,10.266,466.886,417.9
10,28,16,5,30,7.2,2.2,31.99,6.229,214.002,169.972
10,28,17,0,5,5,2.2,4.523,3.099,30.886,0
10,28,18,0,0,5,0,0,5,0,0
10,28,19,0,0,3.3,1.4,0,3.3,0,0
10,28,20,0,0,4.4,0.8,0,4.4,0,0
10,28,21,0,0,6.7,3.6,0,6.7,0,0
10,28,22,0,0,3.9,0.8,0,3.9,0,0
10,28,23,0,0,2.8,3.1,0,2.8,0,0
10,29,0,0,0,3.3,3.9,0,3.3,0,0
10,29,1,0,0,2.8,2.8,0,2.8,0,0
10,29,2,0,0,3.3,3.6,0,3.3,0,0
10,29,3,0,0,1.7,1.4,0,1.7,0,0
10,29,4,0,0,1.1,2.8,0,1.1,0,0
10,29,5,0,0,0,2.8,0,0,0,0
10,29,6,0,0,-1.1,0.8,0,-1.1,0,0
10,29,7,0,13,-1.7,0.8,11.759,-4.329,82.846,41.267
10,29,8,312,53,-3.3,0,220.376,3.283,1429.392,1358.776
10,29,9,484,79,0,0.8,419.845,13.252,2696.369,2590.594
10,29,10,315,134,2.2,1.4,416.057,14.485,2691.684,2586.053
10,29,11,219,174,5,3.6,398.18,13.524,2594.758,2492.083
10,29,12,238,176,6.7,3.1,436.754,16.553,2808.555,2699.301
10,29,13,569,114,6.1,3.9,632.387,19.605,4002.51,3852.535
10,29,14,717,70,6.1,3.9,626.33,19.897,3932.851,3785.437
10,29,15,637,44,6.1,2.8,426.68,16.703,2657.675,2553.086
10,29,16,329,29,2.2,2.2,165.91,6.148,1015.315,954.542
10,29,17,0,8,-1.1,3.1,7.236,-2.399,50.576,9.587
10,29,18,0,0,0,3.1,0,0,0,0
10,29,19,0,0,-1.1,3.1,0,-1.1,0,0
10,29,20,0,0,-2.2,0,0,-2.2,0,0
10,29,21,0,0,0,2.8,0,0,0,0
10,29,22,0,0,-1.1,0.6,0,-1.1,0,0
10,29,23,0,0,-5,1.4,0,-5,0,0
10,30,0,0,0,-5,1.4,0,-5,0,0
10,30,1,0,0,-6.1,1.4,0,-6.1,0,0
10,30,2,0,0,-5,2.2,0,-5,0,0
10,30,3,0,0,-5,2.2,0,-5,0,0
10,30,4,0,0,-5,2.2,0,-5,0,0
10,30,5,0,0,-5.6,1.4,0,-5.6,0,0
10,30,6,0,0,-4.4,2.2,0,-4.4,0,0
10,30,7,0,13,-3.9,2.2,11.759,-5.79,83.346,41.757
10,30,8,335,37,-1.1,2.2,211.888,2.652,1369.011,1299.881
10,30,9,210,96,1.1,3.1,258.968,6.2,1723.96,1645.848
10,30,10,97,148,3.3,3.6,242.916,7.863,1621.438,1545.981
10,30,11,54,178,4.4,3.1,250.526,9.363,1664.297,1587.736
10,30,12,10,175,6.1,3.9,189.554,9.276,1260.317,1193.818
10,30,13,76,161,6.7,7.2,244.797,9.627,1623.501,1547.991
10,30,14,173,138,6.7,6.7,294.792,10.658,1938.537,1854.705
10,30,15,113,90,5.6,7.2,177.462,7.564,1172.55,1108.135
10,30,16,230,28,3.9,3.9,128.017,5.499,792.711,736.894
10,30,17,0,7,2.2,3.6,0,2.2,0,0
10,30,18,0,0,1.7,3.9,0,1.7,0,0
10,30,19,0,0,-0.6,3.6,0,-0.6,0,0
10,30,20,0,0,-1.1,2.2,0,-1.1,0,0
10,30,21,0,0,-1.1,2.8,0,-1.1,0,0
10,30,22,0,0,-1.1,3.6,0,-1.1,0,0
10,30,23,0,0,-1.1,3.6,0,-1.1,0,0
10,31,0,0,0,-1.7,3.1,0,-1.7,0,0
10,31,1,0,0,-1.7,1.4,0,-1.7,0,0
10,31,2,0,0,-2.8,0.8,0,-2.8,0,0
10,31,3,0,0,-1.7,3.1,0,-1.7,0,0
10,31,4,0,0,-0.6,2.8,0,-0.6,0,0
10,31,5,0,0,-1.1,0.8,0,-1.1,0,0
10,31,6,0,0,-1.1,2.8,0,-1.1,0,0
10,31,7,0,9,1.1,3.1,8.141,-0.268,56.393,15.298
10,31,8,33,44,2.8,3.6,63.641,2.52,427.671,379.474
10,31,9,1,82,5.6,4.4,80.97,5.864,546.356,495.751
10,31,10,23,136,8.9,3.1,156.731,11.142,1032.765,971.594
10,31,11,396,149,11.7,3.9,543.208,22.556,3395.219,3266.799
10,31,12,721,96,11.1,5.3,771.782,25.207,4764.222,4584.742
10,31,13,807,54,13.3,3.9,740.66,29.712,4466.626,4299
10,31,14,704,67,13.9,2.2,609.612,30.296,3643.39,3506.372
10,31,15,601,69,12.8,1.4,433.104,26.076,2587.268,2484.82
10,31,16,208,56,11.1,3.6,164.341,14.262,1006.006,945.445
10,31,17,0,9,6.7,3.6,0,6.7,0,0
10,31,18,0,0,6.5,6.7,0,6.5,0,0
10,31,19,0,0,5.8,3.9,0,5.8,0,0
10,31,20,0,0,5.2,3.1,0,5.2,0,0
10,31,21,0,0,4.7,10.8,0,4.7,0,0
10,31,22,0,0,4.4,8.9,0,4.4,0,0
10,31,23,0,0,4.1,7.5,0,4.1,0,0
11,1,0,0,0,4,0,0,4,0,0
11,1,1,0,0,3.9,1.9,0,3.9,0,0
11,1,2,0,0,3.7,1.7,0,3.7,0,0
11,1,3,0,0,3.6,1.1,0,3.6,0,0
11,1,4,0,0,3.5,1.7,0,3.5,0,0
11,1,5,0,0,3.5,1.1,0,3.5,0,0
11,1,6,0,0,2.2,1.1,0,2.2,0,0
11,1,7,0,13,1.5,1.1,11.759,0.094,81.332,39.781
11,1,8,45,70,6.2,1.9,119.44,7.464,789.762,734.009
11,1,9,260,138,11.4,1.9,351.586,19.595,2206.991,2115.697
11,1,10,500,107,13.5,1.1,535.062,29.551,3223.664,3101.017
11,1,11,495,106,15.2,1.1,572.159,33.076,3399.917,3271.337
11,1,12,584,108,15.7,1.1,667.66,36.459,3903.668,3757.32
11,1,13,216,138,15.9,0,357.479,33.048,2124.971,2035.993
11,1,14,7,106,17.5,2.5,110.177,19.633,699.03,645.229
11,1,15,0,62,15.7,3.1,60.154,15.753,388.663,341.242
11,1,16,0,21,13.8,4.7,19.214,12.872,125.756,83.384
11,1,17,0,3,12.7,5.3,0,12.7,0,0
11,1,18,0,0,12.4,6.1,0,12.4,0,0
11,1,19,0,0,10.7,5.3,0,10.7,0,0
11,1,20,0,0,10.5,4.7,0,10.5,0,0
11,1,21,0,0,9.5,5.3,0,9.5,0,0
11,1,22,0,0,9.1,5.3,0,9.1,0,0
11,1,23,0,0,9.6,4.7,0,9.6,0,0
11,2,0,0,0,13.5,6.7,0,13.5,0,0
11,2,1,0,0,12.7,6.7,0,12.7,0,0
11,2,2,0,0,12.3,4.2,0,12.3,0,0
11,2,3,0,0,13.3,6.1,0,13.3,0,0
11,2,4,0,0,11.2,6.1,0,11.2,0,0
11,2,5,0,0,13.9,4.2,0,13.9,0,0
11,2,6,0,0,11.9,6.1,0,11.9,0,0
11,2,7,0,4,11.9,5.6,3.618,10.694,23.909,0
11,2,8,0,18,13.2,3.6,15.738,11.918,103.441,61.482
11,2,9,0,45,10.1,2.5,39.476,9.234,262.55,217.592
11,2,10,0,105,12,3.1,101.74,12.82,666.039,612.937
11,2,11,7,153,12.4,7.2,162.228,13.976,1056.427,994.713
11,2,12,16,137,11,7.2,148.864,12.415,976.039,916.157
11,2,13,6,120,11.7,5.3,121.873,12.904,797.388,741.469
11,2,14,14,111,10.7,5.3,122.158,11.857,802.292,746.266
11,2,15,0,61,9.9,1.9,59.471,9.915,394.354,346.821
11,2,16,0,16,9,1.7,14.008,7.403,93.912,52.129
11,2,17,0,2,8.5,4.7,0,8.5,0,0
11,2,18,0,0,7.9,2.5,0,7.9,0,0
11,2,19,0,0,6.5,2.5,0,6.5,0,0
11,2,20,0,0,5.5,3.6,0,5.5,0,0
11,2,21,0,0,4.2,3.1,0,4.2,0,0
11,2,22,0,0,4.6,2.5,0,4.6,0,0
11,2,23,0,0,6.2,3.1,0,6.2,0,0
11,3,0,0,0,5.8,1.7,0,5.8,0,0
11,3,1,0,0,2,1.7,0,2,0,0
11,3,2,0,0,2.1,1.1,0,2.1,0,0
11,3,3,0,0,2.7,1.9,0,2.7,0,0
11,3,4,0,0,2.1,2.5,0,2.1,0,0
11,3,5,0,0,2.1,3.1,0,2.1,0,0
11,3,6,0,0,2.3,4.7,0,2.3,0,0
11,3,7,0,4,1.8,1.9,3.618,-0.341,25.071,0
11,3,8,97,22,2.5,1.9,83.44,2.656,546.839,496.223
11,3,9,232,64,3,0,242.199,11.283,1572.239,1498.039
11,3,10,260,134,4.6,1.7,374.629,14.263,2425.921,2328.29
11,3,11,146,161,5.6,1.9,320.993,13.929,2088.112,2000.164
11,3,12,143,164,5.6,1.1,324.327,15.284,2097.662,2009.448
11,3,13,164,161,5.7,0,333.731,19.794,2112.916,2024.276
11,3,14,80,123,5.1,1.7,198.123,10.04,1308.145,1240.495
11,3,15,11,69,4.1,1.9,76.811,4.85,518.979,468.935
11,3,16,0,15,2.3,3.6,13.129,0.989,90.466,48.747
11,3,17,0,2,2.3,3.6,0,2.3,0,0
11,3,18,0,0,1.9,3.6,0,1.9,0,0
11,3,19,0,0,2.8,5.3,0,2.8,0,0
11,3,20,0,0,3.1,5.3,0,3.1,0,0
11,3,21,0,0,3.3,6.7,0,3.3,0,0
11,3,22,0,0,3,6.7,0,3,0,0
11,3,23,0,0,2.5,5.6,0,2.5,0,0
11,4,0,0,0,0.8,4.2,0,0.8,0,0
11,4,1,0,0,0.1,4.2,0,0.1,0,0
11,4,2,0,0,-0.5,4.2,0,-0.5,0,0
11,4,3,0,0,-0.5,3.6,0,-0.5,0,0
11,4,4,0,0,-0.4,4.7,0,-0.4,0,0
11,4,5,0,0,-0.4,4.2,0,-0.4,0,0
11,4,6,0,0,-0.5,4.7,0,-0.5,0,0
11,4,7,0,4,-0.6,6.1,3.618,-1.832,25.228,0
11,4,8,0,20,-0.4,6.1,17.502,-1.4,121.822,79.523
11,4,9,0,43,-0.1,7.8,37.715,-0.627,261.662,216.721
11,4,10,0,63,-0.4,8.3,55.569,-0.631,385.534,338.175
11,4,11,0,117,-0.1,8.3,113.2,0.515,781.596,726.02
11,4,12,24,143,0.1,8.6,164.233,1.467,1128.99,1065.595
11,4,13,132,160,0.5,9.2,307.295,3.773,2088.953,2000.982
11,4,14,44,134,0.5,7.8,191.55,2.551,1308.389,1240.733
11,4,15,70,81,0.8,6.7,136.838,2.053,927.74,868.945
11,4,16,61,26,0.4,6.1,60.835,0.334,401.022,353.356
11,4,17,0,4,0.5,9.2,0,0.5,0,0
11,4,18,0,0,-0.2,8.3,0,-0.2,0,0
11,4,19,0,0,-0.7,8.6,0,-0.7,0,0
11,4,20,0,0,-1.1,7.2,0,-1.1,0,0
11,4,21,0,0,-2.2,4.7,0,-2.2,0,0
11,4,22,0,0,-5.4,4.2,0,-5.4,0,0
11,4,23,0,0,-7.1,1.9,0,-7.1,0,0
11,5,0,0,0,-8.6,3.6,0,-8.6,0,0
11,5,1,0,0,-8.7,3.1,0,-8.7,0,0
11,5,2,0,0,-8.7,1.9,0,-8.7,0,0
11,5,3,0,0,-9.3,2.5,0,-9.3,0,0
11,5,4,0,0,-7.5,3.1,0,-7.5,0,0
11,5,5,0,0,-5.9,1.9,0,-5.9,0,0
11,5,6,0,0,-5.5,1.7,0,-5.5,0,0
11,5,7,0,6,-3.2,2.5,5.427,-4.986,38.34,0
11,5,8,23,34,-2.8,1.7,47.606,-3.776,328.684,282.444
11,5,9,67,87,-1.5,4.2,140.295,-0.006,963.271,903.677
11,5,10,406,114,-0.2,3.1,469.398,9.858,3095.322,2976.903
11,5,11,794,63,0.6,2.5,761.571,19.764,4815.39,4633.83
11,5,12,877,51,0.8,3.1,821.955,20.847,5174.325,4977.822
11,5,13,877,49,1.2,1.9,780.321,23.659,4839.388,4656.848
11,5,14,641,56,0.8,1.9,543.94,16.834,3457.943,3327.378
11,5,15,261,68,-2.9,2.5,246.352,3.384,1639.358,1563.441
11,5,16,0,22,-4.1,3.6,21.488,-4.813,151.695,108.84
11,5,17,0,2,-2.5,4.2,0,-2.5,0,0
11,5,18,0,0,-2.2,5.6,0,-2.2,0,0
11,5,19,0,0,-1.6,6.7,0,-1.6,0,0
11,5,20,0,0,-1.4,2.5,0,-1.4,0,0
11,5,21,0,0,-1.7,4.7,0,-1.7,0,0
11,5,22,0,0,-1.2,4.2,0,-1.2,0,0
11,5,23,0,0,-0.8,2.5,0,-0.8,0,0
11,6,0,0,0,-0.9,1.9,0,-0.9,0,0
11,6,1,0,0,1,3.1,0,1,0,0
11,6,2,0,0,1.4,4.2,0,1.4,0,0
11,6,3,0,0,0.9,3.1,0,0.9,0,0
11,6,4,0,0,-0.2,1.9,0,-0.2,0,0
11,6,5,0,0,-1.2,1.7,0,-1.2,0,0
11,6,6,0,0,3.6,3.1,0,3.6,0,0
11,6,7,0,4,3.3,2.5,3.618,1.397,24.888,0
11,6,8,0,28,3.3,4.2,26.18,2.23,179.455,136.079
11,6,9,33,79,4.3,3.6,108.438,5.136,730.456,675.984
11,6,10,131,139,4.5,3.6,274.213,9.422,1816.285,1735.738
11,6,11,86,173,5.5,3.1,277.934,11.21,1830.615,1749.687
11,6,12,18,168,6,1.7,193.71,10.578,1280.433,1213.451
11,6,13,0,112,5.5,1.9,109.441,7.18,734.417,679.86
11,6,14,0,58,5.2,3.6,51.445,4.904,348.634,302.004
11,6,15,0,51,5.4,4.2,48.917,4.943,331.449,285.155
11,6,16,0,17,5.6,4.2,15.073,4.4,102.369,60.43
11,6,17,0,2,5.9,5.3,0,5.9,0,0
11,6,18,0,0,4.9,5.3,0,4.9,0,0
11,6,19,0,0,6.3,3.6,0,6.3,0,0
11,6,20,0,0,7.4,4.7,0,7.4,0,0
11,6,21,0,0,5.8,3.1,0,5.8,0,0
11,6,22,0,0,4.9,4.2,0,4.9,0,0
11,6,23,0,0,5.2,2.5,0,5.2,0,0
11,7,0,0,0,8.1,7.2,0,8.1,0,0
11,7,1,0,0,7.3,4.2,0,7.3,0,0
11,7,2,0,0,6.2,3.6,0,6.2,0,0
11,7,3,0,0,4.8,1.9,0,4.8,0,0
11,7,4,0,0,5.6,1.1,0,5.6,0,0
11,7,5,0,0,1.4,0,0,1.4,0,0
11,7,6,0,0,0.6,1.1,0,0.6,0,0
11,7,7,1,6,0.6,1.7,5.727,-1.571,39.52,0
11,7,8,168,61,4.1,1.1,176.515,7.368,1141.311,1077.629
11,7,9,240,117,5.8,0,312.612,17.763,1975.856,1891.007
11,7,10,185,147,8.6,3.1,327.592,15.597,2109.73,2021.18
11,7,11,89,161,10.4,1.7,262.811,17.144,1685.447,1608.338
11,7,12,80,163,9.9,4.7,257.774,14.158,1676.011,1599.147
11,7,13,0,102,8.8,3.6,97.933,9.989,649.185,596.439
11,7,14,0,31,7.8,5.6,27.134,7.102,182.148,138.72
11,7,15,0,12,6.2,5.6,10.471,5.079,70.905,29.545
11,7,16,0,3,4.8,2.5,2.611,2.856,17.85,0
11,7,17,0,0,4.3,2.5,0,4.3,0,0
11,7,18,0,0,3.9,2.5,0,3.9,0,0
11,7,19,0,0,3.6,2.5,0,3.6,0,0
11,7,20,0,0,2.2,4.7,0,2.2,0,0
11,7,21,0,0,0.3,3.1,0,0.3,0,0
11,7,22,0,0,0.6,5.3,0,0.6,0,0
11,7,23,0,0,1.2,6.7,0,1.2,0,0
11,8,0,0,0,1.4,6.1,0,1.4,0,0
11,8,1,0,0,1.1,5.3,0,1.1,0,0
11,8,2,0,0,0.8,6.1,0,0.8,0,0
11,8,3,0,0,0.9,6.1,0,0.9,0,0
11,8,4,0,0,1.3,6.7,0,1.3,0,0
11,8,5,0,0,1.2,6.7,0,1.2,0,0
11,8,6,0,0,1.2,8.6,0,1.2,0,0
11,8,7,0,3,0.6,7.2,2.714,-0.524,18.818,0
11,8,8,42,25,0.1,7.2,49.804,-0.282,334.023,287.679
11,8,9,311,51,0,6.7,270.571,3.297,1810.299,1729.912
11,8,10,750,41,0.3,4.2,620.105,12.675,4026.995,3876.114
11,8,11,751,54,1.7,4.7,707.953,15.695,4558.171,4386.943
11,8,12,427,92,1.4,6.1,498.516,9.737,3300.037,3174.838
11,8,13,11,125,1.1,3.6,135.656,3.745,923.557,864.856
11,8,14,0,56,1,3.1,49.621,0.692,342.357,295.85
11,8,15,0,24,0.1,1.1,20.997,-1.685,146.32,103.565
11,8,16,0,6,-1.5,2.5,5.231,-3.413,36.712,0
11,8,17,0,1,-1.6,4.2,0,-1.6,0,0
11,8,18,0,0,-1.9,3.6,0,-1.9,0,0
11,8,19,0,0,-3.4,7.8,0,-3.4,0,0
11,8,20,0,0,-4.3,6.7,0,-4.3,0,0
11,8,21,0,0,-6.2,9.7,0,-6.2,0,0
11,8,22,0,0,-7.7,9.7,0,-7.7,0,0
11,8,23,0,0,-8.6,9.2,0,-8.6,0,0
11,9,0,0,0,-10.1,9.2,0,-10.1,0,0
11,9,1,0,0,-10.3,7.2,0,-10.3,0,0
11,9,2,0,0,-11.1,8.3,0,-11.1,0,0
11,9,3,0,0,-11.5,6.7,0,-11.5,0,0
11,9,4,0,0,-12.2,6.1,0,-12.2,0,0
11,9,5,0,0,-12.4,6.7,0,-12.4,0,0
11,9,6,0,0,-12.2,4.2,0,-12.2,0,0
11,9,7,0,7,-12.4,5.6,6.332,-13.668,46.33,5.419
11,9,8,229,27,-12.3,5.3,149.079,-10.895,1015.627,954.847
11,9,9,243,66,-11.6,8.3,250.414,-8.958,1768.039,1688.77
11,9,10,43,174,-11.9,8.6,262.754,-9.068,1885.23,1802.84
11,9,11,50,210,-11.5,7.2,317.454,-7.421,2263.896,2170.977
11,9,12,120,200,-11.2,7.2,354.496,-6.482,2517.28,2416.936
11,9,13,215,186,-11.1,8.6,419.716,-5.988,2970.351,2855.974
11,9,14,107,150,-10.9,7.8,272.761,-7.561,1939.594,1855.734
11,9,15,38,73,-11.1,5.6,113.75,-10.005,813.645,757.372
11,9,16,0,18,-11.4,7.2,16.88,-12.192,122.793,80.476
11,9,17,0,2,-11.5,5.6,0,-11.5,0,0
11,9,18,0,0,-11.2,5.3,0,-11.2,0,0
11,9,19,0,0,-11.2,5.6,0,-11.2,0,0
11,9,20,0,0,-11.2,5.3,0,-11.2,0,0
11,9,21,0,0,-11.2,6.1,0,-11.2,0,0
11,9,22,0,0,-11.2,4.2,0,-11.2,0,0
11,9,23,0,0,-11.2,3.6,0,-11.2,0,0
11,10,0,0,0,-11.4,3.6,0,-11.4,0,0
11,10,1,0,0,-11.3,3.6,0,-11.3,0,0
